Order ID,Order Date,Order Status,Customer ID,Customer Type,Subtotal,Shipping Cost,Tax Amount,Total Amount,Number of Items,Product Category,State,Traffic Source,Device Type,Shipping Method,Days to Ship
ORD_000798,2025-03-16 18:38:06.685384,completed,CUST_0191,returning_customer,58.61,12.99,2.34,73.94,2,Tops,Georgia,facebook,mobile,express,2
ORD_000632,2025-03-16 22:55:35.685384,completed,CUST_0160,returning_customer,26.88,5.99,1.68,34.55,1,Tops,Texas,email,tablet,standard,3
ORD_000084,2025-03-17 11:42:14.685384,completed,CUST_0022,returning_customer,33.47,5.99,2.01,41.47,1,Bottoms,Florida,direct,tablet,standard,3
ORD_000079,2025-03-17 15:16:54.685384,completed,CUST_0021,returning_customer,46.91,5.99,2.35,55.25,1,Tops,Wisconsin,facebook,mobile,standard,2
ORD_000080,2025-03-18 16:01:48.685384,completed,CUST_0026,returning_customer,156.07,0.0,9.36,165.43,3,Bottoms,South Carolina,facebook,desktop,standard,5
ORD_000067,2025-03-18 16:24:27.685384,completed,CUST_0031,new_customer,160.76,0.0,10.05,170.81,6,Accessories,Texas,google,tablet,standard,5
ORD_000915,2025-03-18 16:59:46.685384,cancelled,CUST_0155,returning_customer,123.44,0.0,6.54,129.98,3,Tops,Virginia,google,mobile,express,1
ORD_000675,2025-03-18 18:29:38.685384,completed,CUST_0173,returning_customer,84.64,0.0,0.0,84.64,1,Shoes,Oregon,direct,mobile,standard,3
ORD_000120,2025-03-19 04:06:20.685384,completed,CUST_0002,returning_customer,103.7,0.0,6.22,109.92,3,Tops,Maryland,google,mobile,standard,2
ORD_000101,2025-03-19 10:29:30.685384,completed,CUST_0026,returning_customer,87.62,0.0,5.26,92.88,2,Bottoms,South Carolina,facebook,mobile,standard,5
ORD_000958,2025-03-19 17:18:38.685384,completed,CUST_0262,new_customer,93.89,0.0,5.63,99.52,3,Accessories,Maryland,email,mobile,standard,4
ORD_000351,2025-03-19 19:26:34.685384,completed,CUST_0029,returning_customer,45.0,12.99,2.81,60.8,3,Accessories,Illinois,facebook,tablet,express,2
ORD_000949,2025-03-20 05:06:06.685384,completed,CUST_0041,returning_customer,35.66,12.99,2.36,51.01,1,Accessories,New Jersey,google,mobile,express,1
ORD_000943,2025-03-20 07:28:02.685384,completed,CUST_0259,new_customer,237.29,0.0,14.24,251.53,6,Bottoms,Michigan,google,mobile,standard,3
ORD_000895,2025-03-20 09:28:17.685384,completed,CUST_0194,returning_customer,45.0,5.99,2.7,53.69,3,Accessories,Florida,direct,desktop,standard,5
ORD_000637,2025-03-20 12:12:44.685384,completed,CUST_0196,new_customer,54.56,12.99,4.77,72.32,2,Tops,California,direct,desktop,express,1
ORD_000384,2025-03-20 15:51:07.685384,completed,CUST_0013,returning_customer,24.68,12.99,1.97,39.64,1,Tops,New York,google,mobile,express,2
ORD_000373,2025-03-20 22:47:14.685384,completed,CUST_0093,returning_customer,187.33,0.0,11.71,199.04,2,Shoes,Texas,facebook,desktop,express,1
ORD_000229,2025-03-21 09:58:53.685384,completed,CUST_0088,new_customer,87.58,0.0,7.66,95.24,3,Accessories,California,facebook,desktop,express,1
ORD_000762,2025-03-21 10:30:01.685384,completed,CUST_0228,new_customer,96.07,0.0,5.52,101.59,2,Bottoms,Ohio,facebook,mobile,standard,2
ORD_000003,2025-03-22 11:26:02.685384,completed,CUST_0001,returning_customer,108.2,0.0,8.66,116.86,2,Shoes,New York,direct,tablet,standard,2
ORD_000709,2025-03-22 16:55:45.685384,refunded,CUST_0204,returning_customer,60.0,5.99,3.75,69.74,4,Accessories,Illinois,facebook,mobile,standard,3
ORD_000181,2025-03-22 19:55:44.685384,completed,CUST_0010,returning_customer,29.07,5.99,1.74,36.8,1,Tops,South Carolina,facebook,mobile,standard,4
ORD_000187,2025-03-22 21:21:37.685384,completed,CUST_0018,returning_customer,128.73,0.0,10.3,139.03,3,Tops,New York,email,mobile,standard,2
ORD_000748,2025-03-23 04:46:09.685384,completed,CUST_0134,returning_customer,109.44,0.0,7.11,116.55,6,Accessories,Washington,direct,mobile,standard,4
ORD_000472,2025-03-23 11:39:58.685384,completed,CUST_0035,returning_customer,26.86,5.99,1.61,34.46,1,Tops,Kentucky,email,mobile,standard,2
ORD_000486,2025-03-23 18:02:10.685384,completed,CUST_0003,returning_customer,85.51,0.0,5.13,90.64,2,Accessories,Pennsylvania,direct,desktop,standard,2
ORD_000685,2025-03-24 18:58:46.685384,completed,CUST_0209,new_customer,253.72,0.0,11.42,265.14,4,Bottoms,Louisiana,google,mobile,standard,5
ORD_000582,2025-03-24 23:19:43.685384,completed,CUST_0161,returning_customer,91.63,0.0,6.41,98.04,3,Accessories,Tennessee,facebook,desktop,standard,4
ORD_000678,2025-03-25 01:47:50.685384,completed,CUST_0016,returning_customer,65.09,12.99,5.7,83.78,1,Bottoms,California,google,mobile,express,1
ORD_000016,2025-03-25 13:12:18.685384,completed,CUST_0010,new_customer,39.11,5.99,2.35,47.45,1,Tops,South Carolina,google,mobile,standard,4
ORD_000868,2025-03-25 14:21:29.685384,completed,CUST_0023,returning_customer,53.09,5.99,3.19,62.27,3,Accessories,Kentucky,instagram,mobile,standard,2
ORD_000961,2025-03-25 21:32:30.685384,completed,CUST_0195,returning_customer,116.74,0.0,7.3,124.04,4,Tops,Texas,direct,desktop,express,1
ORD_000365,2025-03-26 02:48:26.685384,completed,CUST_0115,returning_customer,87.62,0.0,5.81,93.43,2,Tops,New Jersey,facebook,tablet,standard,2
ORD_000138,2025-03-26 06:19:30.685384,completed,CUST_0062,new_customer,101.24,0.0,6.07,107.31,3,Bottoms,Florida,facebook,mobile,express,1
ORD_000885,2025-03-26 06:59:55.685384,completed,CUST_0062,returning_customer,92.29,0.0,5.54,97.83,2,Bottoms,Florida,google,mobile,standard,3
ORD_000218,2025-03-26 09:46:25.685384,completed,CUST_0009,returning_customer,114.54,0.0,6.87,121.41,2,Bottoms,Michigan,facebook,mobile,standard,2
ORD_000940,2025-03-26 11:55:46.685384,completed,CUST_0045,returning_customer,42.59,5.99,2.02,50.6,1,Tops,North Carolina,facebook,mobile,standard,3
ORD_000578,2025-03-26 12:04:30.685384,completed,CUST_0122,returning_customer,112.08,0.0,8.97,121.05,2,Bottoms,New York,email,mobile,standard,2
ORD_000144,2025-03-27 09:32:32.685384,completed,CUST_0019,returning_customer,192.95,0.0,15.44,208.39,3,Shoes,New York,direct,mobile,express,1
ORD_000629,2025-03-27 13:04:17.685384,completed,CUST_0192,new_customer,55.42,5.99,3.33,64.74,2,Accessories,Pennsylvania,direct,desktop,standard,3
ORD_000991,2025-03-27 17:59:53.685384,completed,CUST_0161,returning_customer,131.14,0.0,9.18,140.32,3,Accessories,Tennessee,facebook,mobile,standard,3
ORD_000064,2025-03-28 00:54:26.685384,completed,CUST_0018,returning_customer,62.36,5.99,4.99,73.34,2,Tops,New York,email,mobile,standard,3
ORD_000126,2025-03-28 08:03:41.685384,completed,CUST_0055,new_customer,75.24,0.0,6.58,81.82,1,Shoes,California,email,mobile,standard,2
ORD_000562,2025-03-28 21:00:25.685384,completed,CUST_0179,new_customer,140.26,0.0,7.01,147.27,2,Shoes,Wisconsin,direct,mobile,standard,2
ORD_000622,2025-03-29 00:15:24.685384,completed,CUST_0080,returning_customer,69.3,12.99,6.06,88.35,1,Shoes,California,facebook,desktop,express,1
ORD_000302,2025-03-29 04:30:22.685384,completed,CUST_0063,returning_customer,104.46,0.0,7.19,111.65,2,Bottoms,Minnesota,facebook,mobile,standard,4
ORD_000919,2025-03-29 10:27:36.685384,completed,CUST_0085,returning_customer,133.42,0.0,8.01,141.43,3,Tops,Pennsylvania,google,mobile,standard,2
ORD_000476,2025-03-29 11:14:41.685384,completed,CUST_0095,returning_customer,55.28,5.99,3.46,64.73,2,Accessories,Illinois,facebook,mobile,standard,4
ORD_000833,2025-03-30 09:00:02.685384,completed,CUST_0146,returning_customer,46.01,5.99,4.03,56.03,2,Accessories,California,direct,mobile,standard,4
ORD_000757,2025-03-30 09:11:01.685384,completed,CUST_0014,returning_customer,87.87,0.0,7.03,94.9,2,Tops,New York,google,mobile,standard,5
ORD_000805,2025-03-30 14:27:15.685384,completed,CUST_0152,returning_customer,367.07,0.0,22.02,389.09,8,Bottoms,Michigan,google,desktop,standard,3
ORD_000756,2025-03-31 06:11:34.685384,completed,CUST_0026,returning_customer,145.28,0.0,6.15,151.43,3,Bottoms,Missouri,facebook,mobile,standard,2
ORD_000952,2025-03-31 09:01:07.685384,completed,CUST_0170,returning_customer,17.81,12.99,1.07,31.87,1,Accessories,Florida,google,tablet,express,1
ORD_000375,2025-03-31 16:11:52.685384,completed,CUST_0129,new_customer,30.72,5.99,1.84,38.55,1,Tops,Florida,instagram,mobile,standard,4
ORD_000585,2025-03-31 16:27:06.685384,completed,CUST_0134,returning_customer,44.24,12.99,2.88,60.11,1,Bottoms,Washington,email,mobile,express,1
ORD_000014,2025-04-01 05:34:37.685384,completed,CUST_0002,returning_customer,35.15,5.99,1.97,43.11,1,Tops,Arizona,instagram,mobile,standard,2
ORD_000858,2025-04-01 15:09:17.685384,completed,CUST_0233,returning_customer,144.3,0.0,8.3,152.6,3,Bottoms,Ohio,direct,mobile,express,2
ORD_000342,2025-04-02 18:26:23.685384,refunded,CUST_0122,new_customer,100.74,0.0,8.06,108.8,2,Bottoms,New York,email,mobile,express,1
ORD_000251,2025-04-03 11:39:00.685384,completed,CUST_0057,returning_customer,117.96,0.0,7.37,125.33,4,Tops,Texas,google,mobile,overnight,1
ORD_000036,2025-04-03 13:41:36.685384,completed,CUST_0008,returning_customer,361.31,0.0,31.61,392.92,5,Shoes,California,direct,mobile,standard,2
ORD_000506,2025-04-03 14:14:58.685384,completed,CUST_0164,new_customer,139.43,0.0,12.2,151.63,3,Tops,California,google,desktop,standard,2
ORD_000435,2025-04-03 18:35:50.685384,completed,CUST_0143,new_customer,160.87,0.0,7.24,168.11,2,Shoes,Oklahoma,facebook,mobile,express,1
ORD_000905,2025-04-04 23:30:59.685384,completed,CUST_0184,returning_customer,52.61,5.99,2.37,60.97,1,Bottoms,Oklahoma,facebook,mobile,standard,4
ORD_000421,2025-04-05 01:26:58.685384,completed,CUST_0040,returning_customer,35.0,5.99,1.86,42.85,1,Bottoms,Virginia,google,mobile,standard,4
ORD_000973,2025-04-05 05:40:13.685384,completed,CUST_0211,returning_customer,147.2,0.0,7.36,154.56,3,Bottoms,Wisconsin,facebook,tablet,express,1
ORD_000303,2025-04-05 17:13:37.685384,completed,CUST_0012,returning_customer,69.97,5.99,4.64,80.6,1,Shoes,New Jersey,facebook,desktop,standard,2
ORD_000005,2025-04-06 17:55:27.685384,completed,CUST_0003,returning_customer,120.59,0.0,7.24,127.83,3,Bottoms,Florida,google,mobile,standard,3
ORD_000736,2025-04-07 05:53:00.685384,completed,CUST_0170,returning_customer,82.82,0.0,4.97,87.79,2,Tops,Florida,google,tablet,standard,2
ORD_000060,2025-04-07 08:46:05.685384,completed,CUST_0027,new_customer,319.05,0.0,25.52,344.57,4,Shoes,New York,email,desktop,express,1
ORD_000018,2025-04-07 11:35:01.685384,cancelled,CUST_0011,new_customer,43.27,24.99,3.46,71.72,2,Accessories,New York,direct,mobile,overnight,1
ORD_000633,2025-04-07 19:31:28.685384,completed,CUST_0073,returning_customer,54.44,5.99,3.4,63.83,1,Bottoms,Illinois,email,desktop,standard,4
ORD_000307,2025-04-07 20:29:19.685384,completed,CUST_0053,returning_customer,74.78,12.99,6.54,94.31,2,Tops,California,facebook,desktop,express,1
ORD_000324,2025-04-08 17:32:30.685384,cancelled,CUST_0118,new_customer,86.14,0.0,5.38,91.52,2,Bottoms,Illinois,email,mobile,standard,2
ORD_000129,2025-04-08 18:59:42.685384,completed,CUST_0057,new_customer,123.27,0.0,7.7,130.97,4,Tops,Texas,facebook,mobile,standard,3
ORD_000759,2025-04-10 00:55:04.685384,completed,CUST_0103,returning_customer,126.19,0.0,7.26,133.45,3,Bottoms,Ohio,direct,desktop,standard,3
ORD_000979,2025-04-11 00:00:18.685384,completed,CUST_0134,returning_customer,101.35,0.0,6.59,107.94,2,Bottoms,Washington,direct,mobile,standard,4
ORD_000523,2025-04-11 02:16:23.685384,completed,CUST_0053,returning_customer,149.24,0.0,13.06,162.3,4,Tops,California,facebook,desktop,standard,2
ORD_000722,2025-04-11 04:14:01.685384,completed,CUST_0220,new_customer,128.11,0.0,8.49,136.6,5,Tops,New Jersey,google,mobile,standard,3
ORD_000377,2025-04-11 21:36:30.685384,completed,CUST_0108,returning_customer,74.36,5.99,3.72,84.07,3,Accessories,Wisconsin,email,desktop,standard,3
ORD_000282,2025-04-13 07:38:35.685384,completed,CUST_0014,returning_customer,121.83,0.0,9.75,131.58,2,Shoes,New York,facebook,desktop,express,1
ORD_000686,2025-04-14 03:34:30.685384,completed,CUST_0097,returning_customer,265.32,0.0,16.58,281.9,8,Bottoms,Illinois,facebook,mobile,express,2
ORD_000897,2025-04-14 05:55:36.685384,completed,CUST_0185,returning_customer,18.6,5.99,0.93,25.52,1,Accessories,Wisconsin,google,desktop,standard,4
ORD_000728,2025-04-14 11:24:27.685384,completed,CUST_0092,returning_customer,35.44,5.99,2.13,43.56,1,Bottoms,Pennsylvania,email,mobile,standard,5
ORD_000069,2025-04-14 17:24:58.685384,completed,CUST_0026,returning_customer,62.52,5.99,3.75,72.26,1,Bottoms,South Carolina,google,mobile,standard,3
ORD_000505,2025-04-16 07:34:20.685384,completed,CUST_0163,new_customer,27.4,5.99,1.92,35.31,1,Tops,Indiana,google,desktop,standard,2
ORD_000610,2025-04-16 10:00:08.685384,completed,CUST_0144,returning_customer,117.37,0.0,7.04,124.41,4,Accessories,Florida,google,desktop,standard,5
ORD_000130,2025-04-17 04:17:28.685384,completed,CUST_0049,returning_customer,43.39,5.99,1.95,51.33,1,Tops,Louisiana,direct,mobile,standard,3
ORD_000845,2025-04-17 09:50:59.685384,completed,CUST_0107,returning_customer,68.33,5.99,4.1,78.42,2,Tops,Florida,google,desktop,standard,3
ORD_000612,2025-04-17 16:40:37.685384,completed,CUST_0108,returning_customer,235.83,0.0,10.61,246.44,3,Shoes,Louisiana,google,desktop,standard,3
ORD_000790,2025-04-17 20:14:58.685384,completed,CUST_0093,returning_customer,221.7,0.0,13.86,235.56,3,Shoes,Texas,facebook,mobile,standard,3
ORD_000494,2025-04-19 02:32:44.685384,completed,CUST_0014,returning_customer,111.54,0.0,8.92,120.46,2,Bottoms,New York,facebook,desktop,standard,2
ORD_000357,2025-04-19 13:21:12.685384,completed,CUST_0119,returning_customer,180.26,0.0,10.09,190.35,2,Shoes,Arizona,direct,mobile,standard,2
ORD_000934,2025-04-20 13:00:00.685384,completed,CUST_0162,returning_customer,142.04,0.0,8.52,150.56,4,Bottoms,Florida,instagram,desktop,express,1
ORD_000414,2025-04-20 19:39:27.685384,completed,CUST_0102,returning_customer,70.11,5.99,4.38,80.48,2,Tops,Illinois,google,desktop,standard,2
ORD_000441,2025-04-20 23:38:59.685384,completed,CUST_0111,returning_customer,87.31,0.0,5.46,92.77,2,Tops,Texas,facebook,mobile,standard,3
ORD_000385,2025-04-21 15:31:19.685384,completed,CUST_0015,returning_customer,39.09,5.99,2.44,47.52,1,Bottoms,Texas,facebook,mobile,standard,2
ORD_000684,2025-04-21 22:15:06.685384,completed,CUST_0190,returning_customer,45.75,5.99,2.17,53.91,1,Bottoms,North Carolina,google,mobile,standard,4
ORD_000033,2025-04-21 23:43:10.685384,completed,CUST_0007,returning_customer,66.43,12.99,3.82,83.24,1,Shoes,Ohio,google,mobile,express,2
ORD_000152,2025-04-22 09:04:27.685384,completed,CUST_0067,new_customer,31.35,24.99,1.88,58.22,1,Accessories,Florida,google,mobile,overnight,1
ORD_000577,2025-04-22 10:49:37.685384,completed,CUST_0142,returning_customer,90.04,0.0,5.4,95.44,4,Tops,Kentucky,email,desktop,standard,2
ORD_000871,2025-04-22 22:43:42.685384,cancelled,CUST_0022,returning_customer,214.9,0.0,12.89,227.79,4,Bottoms,Florida,direct,desktop,overnight,1
ORD_000006,2025-04-23 08:44:06.685384,completed,CUST_0003,returning_customer,105.16,0.0,6.31,111.47,2,Bottoms,Florida,google,mobile,standard,2
ORD_000661,2025-04-23 13:30:45.685384,completed,CUST_0001,returning_customer,143.41,0.0,8.25,151.66,2,Shoes,Ohio,instagram,desktop,express,1
ORD_000670,2025-04-24 17:59:04.685384,completed,CUST_0102,returning_customer,134.49,0.0,6.72,141.21,4,Accessories,Wisconsin,google,desktop,standard,2
ORD_000142,2025-04-24 21:21:46.685384,completed,CUST_0063,new_customer,41.8,12.99,2.51,57.3,1,Bottoms,Florida,facebook,mobile,express,2
ORD_000167,2025-04-24 22:37:35.685384,completed,CUST_0059,returning_customer,143.85,0.0,11.51,155.36,3,Bottoms,New York,google,mobile,express,1
ORD_000329,2025-04-25 07:47:55.685384,completed,CUST_0006,returning_customer,79.71,0.0,6.38,86.09,3,Tops,New York,direct,desktop,express,2
ORD_000402,2025-04-25 12:17:31.685384,cancelled,CUST_0134,new_customer,180.48,0.0,11.73,192.21,4,Bottoms,Washington,email,mobile,standard,2
ORD_000382,2025-04-25 23:01:15.685384,completed,CUST_0131,new_customer,46.9,5.99,2.49,55.38,2,Accessories,Virginia,direct,tablet,standard,4
ORD_000750,2025-04-26 02:27:36.685384,cancelled,CUST_0220,returning_customer,41.78,5.99,2.77,50.54,1,Tops,New Jersey,google,mobile,standard,2
ORD_000316,2025-04-26 12:42:49.685384,completed,CUST_0080,returning_customer,239.31,0.0,20.94,260.25,3,Shoes,California,facebook,tablet,standard,4
ORD_000927,2025-04-26 13:23:59.685384,completed,CUST_0256,new_customer,158.11,0.0,12.65,170.76,2,Shoes,New York,direct,mobile,standard,2
ORD_000742,2025-04-26 17:39:50.685384,completed,CUST_0225,new_customer,73.91,12.99,6.47,93.37,1,Shoes,California,facebook,mobile,express,1
ORD_000650,2025-04-26 18:01:26.685384,completed,CUST_0186,returning_customer,218.97,0.0,13.14,232.11,4,Shoes,South Carolina,facebook,mobile,overnight,1
ORD_000820,2025-04-26 23:46:27.685384,completed,CUST_0099,returning_customer,61.62,5.99,4.93,72.54,2,Tops,New York,google,desktop,standard,5
ORD_000907,2025-04-27 00:50:34.685384,completed,CUST_0252,new_customer,148.03,0.0,11.84,159.87,2,Shoes,New York,email,desktop,express,2
ORD_000098,2025-04-27 15:09:15.685384,completed,CUST_0002,returning_customer,17.74,5.99,1.06,24.79,1,Accessories,Maryland,google,mobile,standard,3
ORD_000497,2025-04-27 20:28:44.685384,completed,CUST_0159,new_customer,184.69,0.0,12.93,197.62,4,Tops,Indiana,google,mobile,express,1
ORD_000861,2025-04-27 20:41:36.685384,completed,CUST_0168,returning_customer,106.57,0.0,6.39,112.96,5,Accessories,Kentucky,facebook,mobile,express,2
ORD_000062,2025-04-28 03:29:23.685384,completed,CUST_0028,new_customer,89.16,0.0,5.57,94.73,1,Shoes,Texas,direct,desktop,standard,2
ORD_000418,2025-04-29 02:11:31.685384,completed,CUST_0070,returning_customer,60.7,24.99,2.73,88.42,2,Tops,Louisiana,google,mobile,overnight,1
ORD_000760,2025-04-29 02:41:28.685384,completed,CUST_0164,returning_customer,88.08,0.0,7.71,95.79,3,Tops,California,facebook,mobile,overnight,1
ORD_000866,2025-04-29 04:42:38.685384,completed,CUST_0196,returning_customer,145.29,0.0,8.72,154.01,5,Tops,Florida,facebook,desktop,standard,2
ORD_000702,2025-04-29 17:35:17.685384,completed,CUST_0210,returning_customer,190.07,0.0,16.63,206.7,3,Bottoms,California,email,desktop,standard,4
ORD_000168,2025-04-29 20:44:10.685384,completed,CUST_0041,returning_customer,65.56,24.99,4.26,94.81,3,Accessories,Washington,google,desktop,overnight,1
ORD_000519,2025-04-29 23:55:08.685384,completed,CUST_0169,new_customer,222.95,0.0,12.49,235.44,6,Bottoms,Arizona,email,desktop,standard,3
ORD_000936,2025-04-30 17:40:10.685384,completed,CUST_0048,returning_customer,39.77,5.99,1.68,47.44,1,Bottoms,Missouri,facebook,mobile,standard,3
ORD_000617,2025-05-01 04:23:44.685384,completed,CUST_0189,new_customer,351.91,0.0,18.65,370.56,4,Shoes,Virginia,google,tablet,standard,2
ORD_000528,2025-05-01 13:40:38.685384,completed,CUST_0028,returning_customer,78.84,0.0,5.01,83.85,1,Shoes,Connecticut,direct,mobile,standard,2
ORD_000998,2025-05-01 21:04:51.685384,completed,CUST_0266,new_customer,120.07,0.0,10.51,130.58,4,Tops,California,facebook,desktop,standard,5
ORD_000668,2025-05-02 00:20:41.685384,completed,CUST_0046,returning_customer,128.59,0.0,8.04,136.63,4,Tops,Illinois,direct,mobile,express,1
ORD_000508,2025-05-02 00:44:27.685384,completed,CUST_0031,returning_customer,30.85,5.99,2.7,39.54,1,Accessories,California,facebook,desktop,standard,2
ORD_000468,2025-05-03 11:27:48.685384,completed,CUST_0152,new_customer,230.07,0.0,13.8,243.87,6,Bottoms,Michigan,google,desktop,express,2
ORD_000677,2025-05-03 17:49:42.685384,pending,CUST_0206,new_customer,155.55,0.0,8.94,164.49,2,Shoes,Ohio,google,mobile,standard,3
ORD_000707,2025-05-04 06:30:06.685384,completed,CUST_0156,returning_customer,26.72,5.99,1.84,34.55,1,Accessories,Minnesota,instagram,mobile,standard,3
ORD_000563,2025-05-04 07:41:45.685384,completed,CUST_0180,new_customer,42.29,5.99,2.54,50.82,1,Tops,Michigan,google,mobile,standard,3
ORD_000921,2025-05-04 18:33:10.685384,completed,CUST_0074,returning_customer,157.95,0.0,9.48,167.43,2,Shoes,Pennsylvania,google,desktop,express,1
ORD_000206,2025-05-04 22:49:49.685384,completed,CUST_0001,returning_customer,29.01,24.99,1.67,55.67,1,Bottoms,Ohio,instagram,desktop,overnight,1
ORD_000566,2025-05-04 23:38:02.685384,completed,CUST_0167,returning_customer,27.7,5.99,1.47,35.16,1,Tops,Virginia,google,desktop,standard,2
ORD_000971,2025-05-05 01:29:01.685384,completed,CUST_0218,returning_customer,206.03,0.0,12.88,218.91,5,Bottoms,Massachusetts,facebook,desktop,standard,3
ORD_000749,2025-05-05 07:19:45.685384,completed,CUST_0090,returning_customer,53.78,5.99,4.3,64.07,2,Tops,New York,instagram,desktop,standard,2
ORD_000248,2025-05-06 04:24:52.685384,completed,CUST_0006,returning_customer,103.08,0.0,8.25,111.33,2,Bottoms,New York,direct,desktop,standard,2
ORD_000461,2025-05-07 18:17:07.685384,completed,CUST_0075,returning_customer,157.65,0.0,13.79,171.44,4,Tops,California,direct,mobile,standard,4
ORD_000177,2025-05-07 20:43:57.685384,completed,CUST_0074,new_customer,75.59,0.0,4.54,80.13,1,Shoes,Pennsylvania,google,desktop,standard,3
ORD_000924,2025-05-08 02:13:24.685384,completed,CUST_0255,new_customer,84.76,0.0,4.24,89.0,2,Bottoms,Wisconsin,facebook,desktop,standard,2
ORD_000810,2025-05-08 13:42:30.685384,completed,CUST_0060,returning_customer,126.49,0.0,5.06,131.55,2,Bottoms,Alabama,email,mobile,standard,3
ORD_000925,2025-05-09 04:37:03.685384,completed,CUST_0107,returning_customer,138.27,0.0,8.3,146.57,2,Shoes,Florida,email,desktop,standard,2
ORD_000041,2025-05-09 14:12:02.685384,completed,CUST_0008,returning_customer,213.67,0.0,18.7,232.37,3,Shoes,California,direct,mobile,standard,4
ORD_000950,2025-05-10 06:35:11.685384,completed,CUST_0240,returning_customer,120.45,0.0,7.53,127.98,4,Bottoms,Texas,facebook,mobile,standard,4
ORD_000870,2025-05-10 10:44:20.685384,completed,CUST_0038,returning_customer,104.73,0.0,6.55,111.28,3,Bottoms,Illinois,email,mobile,standard,3
ORD_000786,2025-05-10 22:46:38.685384,completed,CUST_0111,returning_customer,60.0,12.99,3.18,76.17,2,Tops,Virginia,instagram,desktop,express,2
ORD_000469,2025-05-11 11:23:14.685384,completed,CUST_0153,new_customer,245.86,0.0,11.06,256.92,3,Shoes,Louisiana,google,mobile,standard,2
ORD_000114,2025-05-11 12:12:09.685384,completed,CUST_0049,new_customer,280.74,0.0,12.63,293.37,5,Tops,Louisiana,direct,mobile,express,1
ORD_000056,2025-05-12 02:51:16.685384,completed,CUST_0001,returning_customer,318.6,0.0,18.32,336.92,4,Shoes,Ohio,instagram,desktop,overnight,1
ORD_000583,2025-05-12 05:07:34.685384,completed,CUST_0183,new_customer,60.0,12.99,3.75,76.74,4,Accessories,Texas,facebook,desktop,express,2
ORD_000530,2025-05-12 07:29:11.685384,completed,CUST_0155,returning_customer,155.31,0.0,8.23,163.54,2,Shoes,Virginia,google,mobile,standard,4
ORD_000813,2025-05-12 18:46:50.685384,pending,CUST_0049,returning_customer,35.2,5.99,2.82,44.01,1,Tops,New York,email,desktop,standard,3
ORD_000139,2025-05-13 16:31:47.685384,completed,CUST_0020,returning_customer,39.86,5.99,2.49,48.34,1,Tops,Texas,google,desktop,standard,3
ORD_000640,2025-05-14 11:30:35.685384,completed,CUST_0197,new_customer,62.09,5.99,2.92,71.0,2,Tops,Utah,facebook,mobile,standard,3
ORD_000488,2025-05-14 13:16:34.685384,completed,CUST_0035,returning_customer,185.66,0.0,11.14,196.8,4,Bottoms,Kentucky,email,mobile,standard,3
ORD_000679,2025-05-14 19:24:43.685384,completed,CUST_0158,returning_customer,37.87,5.99,2.27,46.13,1,Bottoms,Kentucky,google,desktop,standard,3
ORD_000031,2025-05-15 14:01:32.685384,completed,CUST_0016,new_customer,44.38,12.99,3.88,61.25,1,Bottoms,California,google,mobile,express,1
ORD_000169,2025-05-17 10:03:33.685384,completed,CUST_0020,returning_customer,40.16,12.99,2.51,55.66,1,Tops,Texas,google,mobile,express,1
ORD_000774,2025-05-17 13:06:30.685384,completed,CUST_0142,returning_customer,104.27,0.0,8.34,112.61,3,Tops,New York,email,desktop,standard,2
ORD_000561,2025-05-17 18:34:51.685384,completed,CUST_0164,returning_customer,85.21,0.0,7.46,92.67,3,Tops,California,google,desktop,standard,3
ORD_000538,2025-05-17 18:48:02.685384,completed,CUST_0128,returning_customer,71.18,5.99,4.63,81.8,3,Accessories,Washington,direct,desktop,standard,2
ORD_000116,2025-05-18 00:49:02.685384,completed,CUST_0028,returning_customer,379.0,0.0,24.07,403.07,5,Shoes,Connecticut,google,desktop,express,1
ORD_000290,2025-05-18 00:54:50.685384,completed,CUST_0107,new_customer,328.02,0.0,19.68,347.7,5,Shoes,Florida,google,mobile,standard,4
ORD_000463,2025-05-18 09:41:22.685384,completed,CUST_0139,returning_customer,148.24,0.0,5.93,154.17,2,Shoes,Alabama,direct,tablet,express,1
ORD_000623,2025-05-18 14:55:07.685384,completed,CUST_0190,new_customer,68.92,5.99,3.27,78.18,1,Shoes,North Carolina,google,mobile,standard,4
ORD_000203,2025-05-18 18:09:19.685384,completed,CUST_0028,returning_customer,156.11,0.0,9.91,166.02,2,Shoes,Connecticut,direct,desktop,standard,2
ORD_000479,2025-05-19 00:16:30.685384,completed,CUST_0157,new_customer,274.36,0.0,17.83,292.19,3,Shoes,Washington,email,desktop,standard,2
ORD_000147,2025-05-19 16:53:55.685384,completed,CUST_0065,new_customer,26.66,12.99,1.33,40.98,1,Tops,Wisconsin,direct,mobile,express,1
ORD_000901,2025-05-20 02:07:28.685384,completed,CUST_0043,returning_customer,64.94,12.99,3.9,81.83,1,Shoes,South Carolina,email,mobile,express,1
ORD_000225,2025-05-20 19:16:21.685384,completed,CUST_0004,returning_customer,153.58,0.0,9.21,162.79,2,Shoes,Maryland,instagram,tablet,standard,5
ORD_000683,2025-05-21 00:08:40.685384,completed,CUST_0208,new_customer,63.09,5.99,3.79,72.87,1,Shoes,Michigan,direct,mobile,standard,4
ORD_000534,2025-05-21 03:46:07.685384,completed,CUST_0057,returning_customer,563.17,0.0,35.2,598.37,7,Shoes,Texas,email,mobile,express,1
